StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientCity,RecipientCountry,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q10_70_TEXT,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q11_9,Q11_10,Q11_11,Q11_12,Q11_13,Q11_14,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,gc
10/5/22 5:42,10/5/22 5:48,0,52,328,0,10/12/22 5:48,R_3rMU92HGhIveziV,,,2,2,4,2,2,2,2,2,2,60,,,,,,,,,,,,,,,,,,,,,,,,,
10/5/22 5:49,10/5/22 5:51,0,52,150,0,10/12/22 5:51,R_1pRq7WH7K7pGp87,,,5,3,1,4,4,2,2,2,1,60,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/22 9:25,10/13/22 9:33,0,100,518,1,10/13/22 9:33,R_22GheHVTgpgwIbP,Lawrenceville,United States,3,4,1,5,4,3,3,4,3,60,,5,5,5,5,5,4,5,5,5,5,6,4,4,4,5,5,5,2,1,9,13,,190,1
10/6/22 9:37,10/6/22 9:47,0,62,607,0,10/13/22 9:47,R_1KrvoZ4YtZoGzHT,,,2,2,3,4,2,3,2,3,2,60,,4,4,2,3,5,2,4,4,4,4,2,4,2,6,4,,,,,,,,,
10/13/22 10:27,10/13/22 10:37,0,100,602,1,10/13/22 10:37,R_2VJeNroVSXwpP3A,Alexandria,United States,3,1,1,3,2,2,1,3,2,60,,3,2,2,4,6,3,3,4,6,4,4,4,6,6,5,3,6,3,2,8,13,,190,1
10/13/22 10:47,10/13/22 10:52,0,100,333,1,10/13/22 10:52,R_3PYW1Usy7qxRDTn,Atlanta,United States,5,4,1,4,4,2,1,2,2,60,,3,2,6,2,6,6,2,2,2,4,3,4,3,6,4,3,6,6,3,7,13,,190,1
10/14/22 14:53,10/14/22 14:56,0,52,184,0,10/19/22 13:34,R_2y9HP9sjRRUDkdv,,,4,4,3,5,4,4,4,4,4,60,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/22 11:07,10/3/22 11:18,0,100,644,1,10/3/22 11:18,R_3EG9c18DhVZoMtc,Livermore,United States,3,1,4,2,4,1,2,2,2,61,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,12,,175,1
10/4/22 9:59,10/4/22 10:34,0,100,2102,1,10/4/22 10:34,R_25GjFPWjh3zKEBL,Boston,United States,4,3,1,4,2,4,2,2,2,61,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,9,13,,176,1
10/4/22 10:28,10/4/22 10:41,0,100,793,1,10/4/22 10:41,R_3MyzQvx58j0kkTS,Livermore,United States,3,3,3,4,5,4,3,4,3,61,,5,4,4,4,3,2,4,4,4,4,4,5,3,6,4,4,4,6,1,9,13,,127,1
10/4/22 10:50,10/4/22 10:57,0,100,389,1,10/4/22 10:57,R_2czLL6xOUBLGDae,Methuen Town,United States,3,4,1,2,2,2,2,2,2,61,,2,2,2,2,2,1,3,2,2,2,1,3,3,3,3,4,3,3,2,10,12,"Would be great to make the use of Real World data sources available in-house (Optum, Truven IBM Marketscan) available for use across the organization to other functions responsible for RWE (Worldwide Medical) and Global V&A",141,1
10/4/22 10:29,10/4/22 12:09,0,100,6008,1,10/4/22 12:09,R_1QxXnR050KFaD5z,Boston,United States,5,3,3,4,4,4,4,4,4,61,,5,4,2,2,2,3,2,4,4,4,2,6,6,6,5,5,4,4,4,11,14,,177,1
10/5/22 5:52,10/5/22 6:01,0,100,570,1,10/5/22 6:01,R_2wNvliAajfDILnz,Cumming,United States,4,1,5,3,2,3,1,3,2,61,,3,3,2,3,3,2,2,4,4,2,2,4,2,4,4,4,4,3,2,9,13,"there are too many hoops to get through to get at certain data and too systems available for use, could be many, are not well publicized. the overall plan for technologies we wish to maintain or add is not known. much to be improved upon here. we need centralized data store for all data, a simple permissions request system and a uniform set of methods/technologies we can use to access them. those technologies should also be easy to access and to toggle between. ",180,1
10/5/22 6:14,10/5/22 6:26,0,100,725,1,10/5/22 6:26,R_2y9F4GSH42IvUOi,Washington,United States,5,4,4,5,5,2,2,5,1,61,,5,5,5,3,5,6,2,5,5,5,6,5,4,5,5,5,5,5,3,10,13,"Is there any plan to study and incorporate why and how the existing Data Sharing process was put in place rather than just criticize the existing processes?  
There is a lot of study about how to share R&D's data with other components of the business (e.g. BDH, WWM) but where is the focus on asking those units to share their data with R&D?
This survey is confounded due to inclusion of all forms of data without appropriate weighting each data category and also without appropriate weighting by role in the data lifecycle.  By including BDH and WWM, the conclusion is inevitable that we need to make data easier to find and use as that is their only reason for asking for clinical trials and other R&D data.  It seems as if this instrument is designed to support a DANTE message rather than designed to objectively understand the state of Biogen's infrastructure for data and sharing.",198,1
10/5/22 6:35,10/5/22 6:39,0,100,248,1,10/5/22 6:39,R_3OkLoAsdIVR9qjo,Cape Neddick,United States,4,3,5,2,3,2,2,2,2,61,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,1,10,11,,199,1
10/5/22 6:00,10/5/22 7:30,0,100,5366,1,10/5/22 7:30,R_2aQ9d2OJC79QqCV,Zurich,Switzerland,3,2,2,4,2,3,3,3,3,61,,2,3,6,3,3,2,3,2,3,3,2,3,3,3,3,4,4,6,3,8,12,,173,1
10/5/22 12:18,10/5/22 12:22,0,100,199,1,10/5/22 12:22,R_3G7yFjt6Z6J3pz8,New York,United States,4,3,5,4,4,3,4,4,2,61,,2,2,2,2,2,2,4,4,2,4,3,4,4,4,3,4,4,6,2,10,11,There's always room to grow,199,1
10/5/22 15:03,10/5/22 15:11,0,100,478,1,10/5/22 15:11,R_32Q1Ym5xSrWi4U8,Wilmington,United States,4,2,4,4,5,2,4,4,3,61,,5,5,4,4,4,6,5,5,6,4,6,5,4,5,5,4,5,4,1,10,13,,177,1
10/6/22 3:16,10/6/22 3:30,0,100,832,1,10/6/22 3:30,R_3J9nkpOzuY5K5Yq,London,United Kingdom,3,1,1,2,1,2,1,1,1,61,,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,6,6,6,8,14,,177,1
10/6/22 9:37,10/6/22 9:42,0,100,288,1,10/6/22 9:42,R_12rKbRp5n05jnZK,Boston,United States,4,2,1,2,2,2,1,2,2,61,,2,2,1,1,2,2,3,3,3,2,2,3,3,2,2,1,4,4,2,7,12,,173,1
10/6/22 9:34,10/6/22 9:50,0,100,910,1,10/6/22 9:50,R_6FFMMqi66CoIVvX,New York,United States,3,4,1,4,5,4,3,3,2,61,,4,4,4,6,6,3,3,4,4,4,4,4,4,4,4,4,6,4,1,10,14,,177,1
10/10/22 10:00,10/10/22 10:20,0,100,1177,1,10/10/22 10:20,R_s6ibvIVsGN1XB5v,Holly Springs,United States,2,4,1,4,4,2,1,1,1,61,,4,4,2,2,3,1,1,1,1,1,1,2,1,1,3,3,3,2,3,8,12,Build an ecosystem able to fill in the current gaps and able to avoid silos across departments,194,1
10/4/22 10:31,10/4/22 10:49,0,95,1091,0,10/11/22 10:49,R_uak1ZjSfe2dPu4p,,,4,2,3,2,2,2,2,2,2,61,,4,3,5,4,3,2,3,3,4,6,2,2,3,6,3,5,5,3,2,10,6,"Q18 should be multi-select.
IME at Biogen, governance for different data domains is pretty murky and information about it is hard to find.
Knowledge about data - what we have, where to find meta-information, etc tends to travel with people not with roles/systems/tools.  So the SME can be someone who hasn't worked on a particular project for years.  Biogen is getting better at this.",,
10/6/22 9:50,10/6/22 9:56,0,86,342,0,10/13/22 9:56,R_1K8SehjattV0Yge,,,4,2,3,4,2,3,3,3,3,61,,2,3,2,2,2,3,4,3,4,4,3,4,3,3,3,3,6,6,3,8,,,,
10/6/22 14:29,10/6/22 14:44,0,52,908,0,10/13/22 14:44,R_2bOaJavsT1HWNaZ,,,4,3,1,3,2,2,2,2,1,61,,,,,,,,,,,,,,,,,,,,,,,,,
9/22/22 13:27,9/22/22 13:32,0,100,301,1,9/22/22 13:32,R_ZE81lGt8PvaL1a9,Kvemo Khuntsi,Georgia,2,2,4,2,2,2,1,2,1,62,,2,2,2,1,2,1,2,2,1,2,2,2,2,6,3,2,3,4,2,9,13,,192,1
10/3/22 11:15,10/3/22 11:23,0,100,526,1,10/3/22 11:23,R_3L54Y3hIzX1bH6F,Eğnaçor Yaylası,Turkey,3,4,2,5,4,3,4,4,1,62,,4,4,3,3,4,2,3,3,3,2,1,2,3,3,4,5,5,3,3,10,14,,180,1
10/3/22 11:18,10/3/22 11:24,0,100,357,1,10/3/22 11:24,R_2fcAZlOITO8f3B8,,Georgia,3,3,3,4,4,3,2,2,2,62,,2,2,2,2,2,2,2,2,2,2,6,6,6,6,3,2,3,3,3,7,14,,190,1
10/3/22 11:06,10/3/22 11:30,0,100,1443,1,10/3/22 11:30,R_DeqHv3EPtZNqeAN,Çemişgezek,Turkey,3,1,2,4,4,3,3,2,2,62,,2,4,2,6,6,6,3,3,3,4,4,4,4,6,3,3,6,5,2,7,12,,176,1
10/3/22 14:39,10/3/22 14:49,0,100,580,1,10/3/22 14:49,R_3HMiabpp5bS69DG,Besni,Turkey,2,2,4,1,2,2,1,2,1,62,,2,2,1,1,1,1,2,2,1,1,1,3,2,1,2,1,1,4,1,7,11,"Lack of knowledge in technology and domain results in inadequate, inconsistent and poor quality data entered in GXP application. Even those who are in Biogen for years doesnt have any data quality standard or governance defined. I wish this initiative would help improve the data quality in our systems and have a control over who and how the data is entered into the system",180,1
10/4/22 1:38,10/4/22 1:45,0,100,436,1,10/4/22 1:45,R_1jMQceLT4dXWvvL,Красновский сельсовет,Russia,3,2,1,3,3,2,2,2,2,62,,3,3,2,3,6,6,4,4,4,6,6,3,6,6,3,3,6,2,1,7,12,,176,1
10/4/22 10:28,10/4/22 10:35,0,100,432,1,10/4/22 10:35,R_2qsis13Tz9HEw6L,Nojikhevi,Georgia,2,2,1,3,2,4,2,2,2,62,,2,2,2,2,1,2,2,2,2,4,2,4,3,3,2,3,6,6,2,8,12,,180,1
10/4/22 10:28,10/4/22 10:38,0,100,628,1,10/4/22 10:38,R_1g8borgXpazx5TO,,Egypt,3,5,4,5,2,3,2,2,2,62,,5,5,4,4,4,4,4,4,4,5,4,5,5,5,5,4,5,4,2,7,11,,180,1
10/4/22 10:28,10/4/22 10:38,0,100,642,1,10/4/22 10:38,R_3ikGA232rpJpAaU,Ачинеровское сельское поселение,Russia,3,1,2,3,3,3,3,4,4,62,,4,4,6,6,6,6,4,6,6,4,6,6,6,6,2,3,6,6,6,8,14,"I joined one month ago, so not really knowledgeable on most of the questions. ",180,1
10/4/22 10:41,10/4/22 10:47,0,100,358,1,10/4/22 10:47,R_1OHay1RAqK69CMn,Сасыкольский сельсовет,Russia,3,3,3,4,3,2,2,2,2,62,,2,2,2,3,4,2,3,4,4,4,2,3,3,4,3,3,4,3,3,8,14,,180,1
10/4/22 10:44,10/4/22 10:54,0,100,611,1,10/4/22 10:54,R_3NOrg4RSLDSg5d3,сельское поселение Кишпек,Russia,4,4,1,3,5,3,3,3,3,62,,5,5,5,5,5,6,6,6,5,5,4,5,5,6,3,4,3,3,3,9,12,,180,1
10/4/22 10:54,10/4/22 10:58,0,100,267,1,10/4/22 10:58,R_d4J4XepyfPpB9eN,,Turkey,3,3,1,3,3,1,3,3,3,62,,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,6,6,7,14,,180,1
10/4/22 10:00,10/4/22 10:59,0,100,3504,1,10/4/22 10:59,R_3jd5cY9lqaJHZNS,Матвеевский сельсовет,Russia,3,3,3,2,3,2,2,2,2,62,,3,3,2,2,1,2,2,2,4,5,3,3,2,2,3,2,3,6,2,8,14,,180,1
10/4/22 12:03,10/4/22 12:10,0,100,368,1,10/4/22 12:10,R_C1CfucOKnO7c43D,Güvenköy,Turkey,3,3,3,3,2,2,2,3,2,62,,2,3,3,3,3,2,2,2,2,2,2,3,3,2,3,3,3,3,3,7,13,There doesn't seem to be a overarching data strategy at Biogen or within the various Functions.,177,1
10/5/22 3:33,10/5/22 4:05,0,100,1942,1,10/5/22 4:05,R_29jqcdZnbswaHUM,,Kazakhstan,3,1,1,3,4,3,2,2,2,62,,2,2,4,2,6,6,6,6,6,6,2,3,4,4,4,3,6,6,6,7,12,na,180,1
10/5/22 5:58,10/5/22 6:07,0,100,537,1,10/5/22 6:07,R_1mxceYb2rZ6062Y,,Syria,4,4,2,5,3,4,2,2,2,62,,4,4,6,6,3,6,6,3,4,5,2,4,3,6,4,4,4,3,3,9,12,,180,1
10/5/22 5:58,10/5/22 6:08,0,100,629,1,10/5/22 6:08,R_12sfOhIlkcQD2JN,Çemişgezek,Turkey,2,3,3,2,1,2,2,1,1,62,,2,2,1,2,1,2,2,2,2,2,6,2,6,6,2,1,2,3,1,8,14,"Need a more robust way to set data expectations, process for capturing key milestones, and ability to leverage this data for portfolio management.  A data warehouse is what could be leverage.",176,1
10/5/22 6:00,10/5/22 6:10,0,100,648,1,10/5/22 6:10,R_1dblTBYqCtMt0xV,Красновский сельсовет,Russia,2,3,2,3,2,2,2,2,2,62,,2,3,3,6,3,6,4,6,3,2,2,3,2,2,3,3,3,3,1,7,14,,180,1
10/5/22 5:58,10/5/22 6:22,0,100,1483,1,10/5/22 6:23,R_2PbvcM6A4rWh5P1,,Kazakhstan,3,1,1,3,3,3,2,3,2,62,,3,2,3,3,4,3,6,6,6,3,3,4,6,3,3,4,5,3,3,7,14,,180,1
10/5/22 5:58,10/5/22 6:24,0,100,1570,1,10/5/22 6:24,R_27Ptv9M1msRkIus,городское поселение Харабали,Russia,4,3,1,4,4,2,2,5,2,62,,4,4,2,4,3,2,4,4,4,5,4,5,4,5,5,3,6,6,1,9,14,"What makes it quite difficult is that we use a lot of different systems and they don't always communicate with each other, so we have to enter the same data in different systems, which increases the risk of discrepancies. Also, it would be good to have a naming convention for each system.",180,1
10/5/22 5:59,10/5/22 6:25,0,100,1572,1,10/5/22 6:25,R_2Ba0uyG6AmFzxJu,,Kazakhstan,3,1,1,3,3,3,2,2,2,62,,3,3,2,2,2,2,2,2,3,3,6,3,3,3,3,3,6,6,6,7,11,,180,1
10/5/22 11:01,10/5/22 11:05,0,100,267,1,10/5/22 11:05,R_2qrxMXFCiE16oW0,Çemişgezek,Turkey,4,4,3,2,2,3,2,2,2,62,,2,2,4,4,4,2,4,4,4,4,4,4,4,4,3,3,4,3,2,8,14,N/A,175,1
10/5/22 19:18,10/5/22 19:23,0,100,322,1,10/5/22 19:23,R_3ndrdnNGPl0mxKn,,Georgia,4,2,2,3,3,2,2,2,2,62,,2,2,2,5,4,5,5,5,5,5,4,5,4,6,2,2,6,3,2,8,13,,180,1
10/6/22 8:02,10/6/22 8:07,0,100,278,1,10/6/22 8:07,R_czPS3tQ9gFhrgnn,,Georgia,2,3,3,3,2,2,1,2,1,62,,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,1,7,12,,174,1
10/6/22 9:01,10/6/22 9:09,0,100,463,1,10/6/22 9:09,R_6YIJMoKAKr1H8LD,Красновский сельсовет,Russia,3,4,2,4,4,3,2,3,2,62,,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,4,5,4,3,10,14,,180,1
10/6/22 9:17,10/6/22 9:22,0,100,313,1,10/6/22 9:22,R_3I0EyWavksgKvkG,Ачинеровское сельское поселение,Russia,4,1,3,5,2,3,2,2,1,62,,2,2,6,2,2,6,2,3,3,2,6,3,3,3,3,3,6,6,6,7,14,,180,1
10/6/22 9:34,10/6/22 9:41,0,100,457,1,10/6/22 9:41,R_3FUVlty6EYb7AOU,Староашировский сельсовет,Russia,3,2,1,3,4,3,3,3,3,62,,4,4,6,4,6,6,4,6,4,4,4,4,4,6,3,4,4,3,3,7,6,,180,1
10/6/22 9:38,10/6/22 9:44,0,100,363,1,10/6/22 9:44,R_uyISK8A0AqKQ9m9,İncesu,Turkey,3,1,2,3,2,2,2,1,1,62,,2,2,2,2,2,1,2,3,3,4,2,2,2,2,2,3,3,3,3,7,14,,180,1
10/6/22 12:12,10/6/22 12:48,0,100,2169,1,10/6/22 12:48,R_1MYcHzd3cWtONkQ,,Kazakhstan,2,3,3,2,1,2,1,2,1,62,,3,3,1,2,2,2,2,3,3,1,1,1,3,3,4,2,3,4,2,8,14,"The process for data transfer between partner companies is not well established at Biogen. In my program, the staff (from various functions) who are dealing with records management, data transfer and ingestion do not seem to have the resources or technical skills to manage transfer of records to the appropriate systems. For example, data transferred to Watchdocs in July is still not available to the program team. This causes program staff (authors, SMEs) to source records ad hoc in multiple folder locations as opposed to a single source in Beams or Brees. ",176,1
10/10/22 9:31,10/10/22 9:38,0,100,459,1,10/10/22 9:38,R_2uIODrvJIzuG5Ny,Kvaiti,Georgia,3,4,4,5,2,3,3,2,3,62,,2,2,1,4,1,2,4,4,2,5,3,5,5,3,2,3,3,5,1,10,6,,174,1
10/10/22 9:49,10/10/22 9:55,0,100,348,1,10/10/22 9:55,R_2WVloUIESuy8aWW,Güvenköy,Turkey,4,2,2,3,3,3,2,2,2,62,,3,3,3,3,3,6,6,3,3,3,6,3,3,6,4,4,6,3,4,9,14,,180,1
10/10/22 9:53,10/10/22 9:56,0,100,167,1,10/10/22 9:56,R_1DGA8WgvfHTOuYc,Besni,Turkey,3,1,2,5,3,3,1,1,1,62,,5,5,3,4,3,1,1,2,4,4,4,5,5,6,4,4,5,3,6,8,12,,180,1
10/5/22 5:57,10/10/22 10:28,0,100,448214,1,10/10/22 10:28,R_3Q1Fs5UzofouoNj,Красновский сельсовет,Russia,2,2,3,2,3,2,2,2,3,62,,2,2,6,2,6,2,2,2,2,1,1,6,6,6,3,2,6,3,1,8,11,"My comments are in relation to management and sharing of regulatory planning advice for submissions, estimated and actual submissions approvals and data related ot the approvals. This should be available as a trusted source in a user friendly manner, at the touch of a button to others outside of Regulatory - its not.  Also in relation to storage and management of intelligence we could use this to our strategic advantage, and to vastly improve our performance operationally we don't . ",180,1
10/10/22 23:11,10/10/22 23:19,0,100,474,1,10/10/22 23:19,R_24LPfSWI6pvBDDy,,Egypt,4,1,2,5,2,3,1,2,2,62,,2,2,2,3,3,2,2,2,2,2,2,4,4,6,4,3,6,6,6,8,14,,180,1
10/11/22 2:00,10/11/22 2:03,0,100,165,1,10/11/22 2:03,R_V41ckIkTBnJPvRn,Красновский сельсовет,Russia,3,2,2,3,2,3,2,2,2,62,,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,4,8,12,,177,1
10/11/22 2:01,10/11/22 2:23,0,100,1281,1,10/11/22 2:23,R_1HjZCvK7KKrhGE4,,Kazakhstan,2,1,1,4,2,3,2,2,1,62,,2,3,2,3,2,3,2,1,2,2,1,2,2,2,3,4,6,4,3,7,11,,180,1
10/11/22 3:23,10/11/22 3:32,0,100,555,1,10/11/22 3:32,R_Y65djeHumvhpptL,Красновский сельсовет,Russia,2,1,4,2,2,2,2,2,2,62,,2,2,1,2,2,1,1,2,2,3,2,2,2,2,3,2,2,4,2,7,12,,180,1
10/4/22 10:05,10/4/22 10:08,0,52,136,0,10/11/22 10:08,R_XMb0UCvjYRJvxu1,,,5,4,3,5,4,4,3,1,1,62,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/22 10:52,10/4/22 10:53,0,52,57,0,10/11/22 10:53,R_2ykku2iejLP6AbC,,,2,3,4,3,3,3,3,3,3,62,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/22 11:12,10/11/22 11:45,0,100,2004,1,10/11/22 11:46,R_r75JzDeOynf26Vr,,Georgia,2,3,4,2,2,3,2,2,1,62,,2,1,1,1,2,1,3,3,2,3,2,4,3,3,2,3,3,2,2,9,13,,192,1
10/4/22 10:28,10/5/22 6:21,0,52,71633,0,10/12/22 6:21,R_vAYjO77cU2EZSyl,,,2,1,3,4,3,3,3,3,3,62,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/22 11:04,10/3/22 11:08,0,100,271,1,10/3/22 11:08,R_2fDn9G72oFvHPDT,,Georgia,3,3,5,3,5,2,3,2,2,63,,4,4,2,1,2,3,4,4,4,4,2,2,3,3,2,3,3,4,2,9,12,,175,1
10/3/22 11:11,10/3/22 11:20,0,100,533,1,10/3/22 11:20,R_28LDuYkbBE3eXA3,Çamlıkköy,Turkey,4,2,2,3,2,2,1,2,1,63,,3,2,6,3,2,2,3,2,2,4,6,4,2,3,1,3,3,2,2,7,13,"Current data structures for ELN are well amenable to sharing, but not with day-to-day accuracy. Versus systems with good day-to-day record keeping are not amenable to sharing.",175,1
10/3/22 12:25,10/3/22 12:35,0,100,584,1,10/3/22 12:35,R_1mFA3xg0zbttfHE,Güvenköy,Turkey,4,3,1,3,2,3,1,2,1,63,,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,6,2,7,13,,178,1
10/3/22 12:59,10/3/22 13:03,0,100,228,1,10/3/22 13:03,R_x9jjy4QTIwPNuRb,Güvenköy,Turkey,3,4,2,4,4,3,2,2,3,63,,4,4,2,4,4,4,4,4,4,4,4,4,3,3,3,4,5,4,2,9,13,,175,1
10/3/22 13:07,10/3/22 13:19,0,100,713,1,10/3/22 13:19,R_3CUUrq8PPjO4ehH,Çamlıkköy,Turkey,5,3,4,3,5,2,3,4,4,63,,4,4,3,6,6,6,6,4,4,4,6,2,3,6,3,3,4,2,3,10,14,,178,1
10/3/22 13:24,10/3/22 13:47,0,100,1381,1,10/3/22 13:47,R_2dHevsEep3t3lCw,Güvenköy,Turkey,5,2,2,4,4,3,2,2,1,63,,5,5,5,2,5,6,5,5,5,5,5,5,5,6,3,4,3,3,1,7,6,,175,1
10/4/22 4:31,10/4/22 4:51,0,100,1238,1,10/4/22 4:51,R_12hWEzbz3WBK0QX,Kvaiti,Georgia,1,1,3,1,1,2,4,4,4,63,,1,1,1,1,1,1,3,3,3,3,6,2,2,6,2,1,2,6,1,8,14,"As a researcher at Biogen, I have easy access to data. But not access to data that I need.
The major issue is the quality of the data. There is no quality control of the data and I spend most of my time performing post hoc due diligence of the dataset - in most cases the data turns out to have very low value due to inconstancies and poor quality.  ",175,1
10/4/22 5:52,10/4/22 5:58,0,100,366,1,10/4/22 5:58,R_50SIvc3NiiWp8jL,Güvenköy,Turkey,3,2,4,4,4,3,3,3,3,63,,4,4,6,4,6,6,3,4,4,4,6,5,5,6,3,3,3,3,2,7,6,,178,1
10/4/22 10:12,10/4/22 10:21,0,100,532,1,10/4/22 10:21,R_2c8l1TLueStJ6uD,Kvaiti,Georgia,2,4,4,2,4,3,4,3,1,63,,2,2,4,2,5,4,4,4,4,4,2,2,2,4,2,2,3,4,2,9,11,,178,1
10/4/22 10:28,10/4/22 10:34,0,100,374,1,10/4/22 10:34,R_3HnvDEOmQkj2CBy,,Georgia,4,2,5,4,3,2,1,1,1,63,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,7,14,,175,1
10/4/22 10:28,10/4/22 10:34,0,100,401,1,10/4/22 10:34,R_DpkKJQaZd6mXEyt,Kvaiti,Georgia,3,2,2,3,2,3,2,2,2,63,,3,4,2,2,2,1,2,2,2,3,6,4,4,2,4,5,5,4,2,7,14,,180,1
10/4/22 10:27,10/4/22 10:35,0,100,425,1,10/4/22 10:35,R_8eoQIGHJ7ploRgt,,Turkey,2,2,2,2,3,2,3,3,2,63,,3,3,2,2,3,4,3,3,3,2,6,6,6,6,3,2,6,6,6,7,6,,190,1
10/4/22 10:26,10/4/22 10:37,0,100,642,1,10/4/22 10:37,R_294b98LsLhlE19b,,Georgia,3,1,1,4,2,2,2,2,1,63,,2,2,1,1,1,1,4,3,3,4,3,5,6,6,3,4,4,3,3,7,14,,175,1
10/4/22 10:30,10/4/22 10:37,0,100,407,1,10/4/22 10:37,R_1hTol0Tj0boSUKG,,Georgia,3,3,3,3,3,2,3,3,3,63,,3,3,2,3,3,4,4,4,4,4,3,4,4,3,3,3,4,2,2,10,13,,175,1
10/4/22 10:28,10/4/22 10:37,0,100,571,1,10/4/22 10:37,R_2D1ZjRPPB2nED58,,Georgia,4,5,3,5,2,4,1,2,1,63,,2,2,2,2,2,2,2,2,2,2,4,4,4,3,3,4,5,4,1,8,14,,176,1
10/4/22 10:30,10/4/22 10:39,0,100,501,1,10/4/22 10:39,R_87j9xU7gaVFoG2J,,Turkey,4,3,2,4,4,3,3,2,3,63,,4,4,3,2,3,2,2,3,3,4,2,4,3,6,4,4,4,3,2,10,14,,176,1
10/4/22 10:28,10/4/22 10:41,0,100,818,1,10/4/22 10:41,R_1ClSvUZPSjcTFSG,Ortaköy,Turkey,2,3,2,4,3,4,3,3,3,63,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,6,6,6,9,6,"I do not work directly with any data platform, but am part of research in that I care for the baseline subjects in the R&D pipeline... Not sure my answers to this questionnaire are helpful or accurate due to my disconnected position, so please take with a grain of salt! Thank you!",125,1
10/4/22 10:28,10/4/22 10:41,0,100,808,1,10/4/22 10:41,R_2qEgz6vSuzgwfzv,Ortaköy,Turkey,4,3,3,2,1,1,1,1,1,63,,1,1,6,6,2,1,1,6,1,1,6,4,3,3,1,2,3,6,6,7,6,"ELN is extremely difficult to navigate.  The search function is useless.  If Biogen is insistent that they can not invest is switching platforms, at least they could organize it better. The way the data is organized by department makes no sense.  At a previous company, the data was organized by project and all the people within the difference functions who worked on that project could create a folder.  This made finding the work done by individual contributers much easier to find. ",175,1
10/4/22 10:29,10/4/22 10:44,0,100,928,1,10/4/22 10:44,R_2YyMMqrgdJHsVEa,Güvenköy,Turkey,4,3,1,4,2,2,1,1,1,63,,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,3,3,1,8,6,"Sometime when I need to find data in other department, I could only ask people by email. Is that possible to have a well-maintained instruction to point where and how to get the data? And also, when I want to get some time, it always spend me a long time for the BAM access request before I really start to login the data site to search the data. And the searching process will spend me an extra long time.",178,1
10/4/22 10:27,10/4/22 10:49,0,100,1307,1,10/4/22 10:49,R_2uHEz5vOukexWpD,,Georgia,4,2,1,4,3,3,2,2,1,63,,3,3,6,6,6,6,6,6,6,6,6,6,6,6,2,3,6,6,6,7,14,,173,1
10/4/22 10:47,10/4/22 10:54,0,100,424,1,10/4/22 10:54,R_sMX10hV69HvG1B7,,Turkey,3,1,2,4,2,2,1,1,1,63,,4,3,1,1,2,1,3,3,3,3,4,3,3,3,3,4,3,3,1,7,12,,175,1
10/4/22 11:26,10/4/22 11:33,0,100,374,1,10/4/22 11:33,R_1HcUdExmyA3ax0t,Güvenköy,Turkey,3,3,3,3,4,3,2,2,2,63,,4,4,3,3,3,3,3,3,3,5,3,4,3,3,3,4,4,3,3,8,14,,175,1
10/4/22 11:30,10/4/22 11:35,0,100,329,1,10/4/22 11:35,R_1gcI0ECjcLGFqXq,,Turkey,5,3,1,4,3,2,2,2,2,63,,3,2,6,3,4,6,3,4,3,4,6,4,4,6,3,3,5,4,2,7,6,,175,1
10/4/22 11:33,10/4/22 11:39,0,100,354,1,10/4/22 11:39,R_9GiNZIDMabo9EY1,Güvenköy,Turkey,4,4,3,5,5,4,3,3,3,63,,5,5,4,4,4,5,5,5,5,5,3,4,5,6,4,4,4,4,2,8,13,,175,1
10/4/22 12:40,10/4/22 12:53,0,100,798,1,10/4/22 12:53,R_3pcpS9LSamHm3Ou,Bayburt,Turkey,3,4,3,5,4,3,4,3,3,63,,3,3,3,4,5,3,3,3,3,4,3,3,3,3,4,1,5,2,1,11,14,,142,1
10/4/22 12:50,10/4/22 12:56,0,100,312,1,10/4/22 12:56,R_1N4kpVZqXfEh1qf,,Georgia,3,1,1,3,1,1,1,1,1,63,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,2,7,14,,175,1
